user_id,transaction_frequency_24h,transaction_frequency_7d,avg_tx_amount_user,deviation_from_avg_tx,login_location_velocity,account_device_count,account_ip_count,new_device_flag,multiple_cards_on_account,name_mismatch_score,card_attempts_last_24h,multiple_cards_same_ip,session_length,checkout_speed,time_of_day_risk,prior_chargeback_flag,prior_fraud_ip_flag,payment_method,shipping_country,billing_country,item_category,fraud_label
U57112,1,4,142.12,-0.78,0,1,3,0,2,0.16,0,0,166.7,461.1,0,0,0,bank_transfer,Egypt,Libya,fashion,0
U51332,0,1,325.04,-0.91,0,1,3,1,1,0.23,0,0,1449.3,586.0,0,0,0,bank_transfer,Tunisia,Morocco,electronics,0
U57304,3,5,389.27,-0.71,0,2,1,0,3,0.36,1,0,987.8,466.8,0,0,0,credit_card,Morocco,Libya,electronics,0
U50201,3,5,36.6,6.26,0,4,3,0,0,0.25,1,0,726.3,378.9,0,0,0,credit_card,Morocco,Morocco,fashion,0
U53507,3,5,397.39,-0.66,0,2,3,0,1,0.06,0,0,1321.9,52.8,0,0,0,credit_card,Algeria,Algeria,groceries,0
U56456,1,4,116.56,0.15,0,3,2,0,0,0.1,0,0,1511.4,253.3,0,0,0,google_pay,Egypt,Egypt,sports,0
U54212,1,1,179.64,0.1,0,6,3,1,0,0.16,0,0,1415.8,41.1,0,0,0,bank_transfer,Tunisia,Tunisia,groceries,0
U57833,2,4,315.54,-0.58,0,1,5,1,0,0.31,0,0,1483.4,226.1,0,0,0,apple_pay,Libya,Libya,fashion,0
U55032,0,0,272.83,-0.37,0,3,2,1,0,0.67,0,0,1566.2,310.0,0,0,0,credit_card,Algeria,Algeria,beauty,0
U57970,0,2,315.81,-0.24,1,6,3,0,0,0.21,1,0,858.9,413.4,0,0,0,bank_transfer,Morocco,Morocco,beauty,0
U50574,1,3,197.21,-0.99,0,2,1,1,0,0.18,0,0,1196.9,174.2,1,0,0,paypal,Tunisia,Tunisia,home,0
U56387,0,2,368.11,-0.29,0,5,6,0,0,0.29,0,0,1075.1,554.5,0,0,0,google_pay,Egypt,Egypt,home,0
U50536,0,0,320.18,-0.91,0,3,4,0,0,0.18,0,0,256.3,301.5,0,0,0,credit_card,Morocco,Morocco,home,0
U51625,1,2,137.51,1.11,0,1,5,0,1,0.15,0,0,453.0,283.7,1,1,0,paypal,Libya,Libya,electronics,0
U52122,1,3,380.42,-0.9,0,2,1,0,1,0.23,1,0,334.1,77.7,0,0,0,debit_card,Libya,Libya,luxury,0
U57973,1,3,385.2,-0.81,0,2,3,0,1,0.21,0,0,1179.0,371.2,0,0,0,apple_pay,Algeria,Algeria,beauty,0
U50385,1,4,177.72,0.83,0,3,3,0,1,0.08,0,0,1557.9,221.2,0,0,0,bank_transfer,Algeria,Algeria,luxury,0
U53281,4,5,267.74,-0.94,0,1,1,0,0,0.67,0,0,1372.3,560.9,0,0,0,apple_pay,Algeria,Algeria,fashion,0
U50474,2,2,329.61,-0.5,1,3,6,0,1,0.46,1,0,697.7,531.2,0,0,0,credit_card,Algeria,Algeria,fashion,0
U50417,2,3,330.57,-0.82,0,4,4,0,0,0.7,0,1,1194.9,251.8,0,0,0,bank_transfer,Libya,Libya,fashion,1
U56490,0,3,25.37,-0.85,0,2,1,0,1,0.3,0,0,755.6,481.4,0,0,0,credit_card,Tunisia,Tunisia,luxury,0
U53600,0,1,259.03,0.3,0,1,4,1,1,0.19,0,1,515.8,315.0,0,0,0,debit_card,Tunisia,Libya,home,1
U56783,1,4,390.01,-0.96,0,2,3,0,0,0.46,0,0,1611.6,292.0,0,0,0,credit_card,Libya,Libya,electronics,0
U55034,0,1,107.91,0.65,0,6,4,1,0,0.13,0,0,392.3,424.5,0,1,0,google_pay,Egypt,Egypt,home,0
U50954,0,2,322.33,-0.82,0,2,2,0,0,0.13,0,0,1152.9,481.8,0,0,0,paypal,Algeria,Algeria,home,0
U54971,2,5,223.01,-0.1,0,3,3,0,0,0.28,0,0,1358.6,383.2,0,0,0,credit_card,Algeria,Algeria,luxury,1
U54858,0,0,104.16,0.59,0,2,2,1,0,0.17,0,0,1124.8,510.3,0,0,0,debit_card,Morocco,Morocco,fashion,1
U55298,0,1,39.39,2.0,1,4,3,0,2,0.18,0,0,242.6,111.0,0,0,0,google_pay,Libya,Algeria,fashion,0
U51205,2,6,308.77,0.09,1,2,6,1,0,0.07,0,0,507.2,234.9,0,0,0,debit_card,Morocco,Morocco,electronics,0
U54759,0,3,140.26,-0.9,0,2,3,1,0,0.2,1,0,55.8,216.5,0,0,0,credit_card,Morocco,Morocco,electronics,0
U54120,2,5,162.72,0.18,1,4,2,0,0,0.25,0,0,1372.9,479.8,0,0,0,credit_card,Algeria,Algeria,electronics,0
U51990,0,2,204.39,-0.35,0,3,3,0,0,0.11,0,0,357.6,236.2,1,0,0,bank_transfer,Morocco,Morocco,electronics,0
U55299,2,3,212.73,-0.78,0,3,4,0,0,0.32,1,0,1545.5,133.2,1,0,0,credit_card,Tunisia,Tunisia,electronics,0
U54805,2,4,98.35,-0.04,0,2,3,0,0,0.2,0,0,322.9,557.2,0,0,0,paypal,Tunisia,Tunisia,fashion,0
U53572,2,4,274.84,-0.55,0,1,1,0,0,0.17,0,0,688.1,182.5,0,0,0,bank_transfer,Tunisia,Tunisia,home,0
U55975,1,4,283.17,-0.43,0,2,2,0,0,0.43,0,0,281.6,539.8,0,0,0,credit_card,Tunisia,Tunisia,fashion,0
U55280,1,3,74.07,-0.66,0,1,1,0,0,0.3,0,0,973.0,411.2,0,0,0,credit_card,Tunisia,Tunisia,luxury,0
U56320,2,2,222.51,-0.94,0,1,3,0,0,0.44,1,0,1081.0,393.0,0,0,0,paypal,Tunisia,Algeria,electronics,0
U54380,2,5,251.52,-0.94,0,3,4,0,1,0.27,0,1,434.4,185.0,0,0,0,credit_card,Morocco,Morocco,fashion,0
U54158,2,7,90.78,-0.53,0,1,1,0,0,0.24,0,0,750.9,531.5,0,0,0,credit_card,Tunisia,Tunisia,electronics,0
U55098,1,3,359.9,-0.94,0,3,4,0,0,0.17,1,0,237.3,471.7,0,0,0,credit_card,Algeria,Tunisia,electronics,0
U54757,0,3,203.47,-0.54,0,2,2,0,0,0.27,0,0,1424.5,83.5,0,0,0,credit_card,Egypt,Egypt,fashion,0
U52713,2,3,63.71,0.08,0,2,1,1,0,0.29,1,0,1422.2,556.8,0,0,0,debit_card,Tunisia,Tunisia,beauty,0
U52203,1,5,147.07,0.82,0,2,3,0,0,0.18,1,0,487.5,243.7,0,0,0,google_pay,Libya,Libya,luxury,0
U55588,2,5,201.24,-0.25,1,2,2,0,1,0.33,1,0,497.7,486.1,0,0,0,debit_card,Morocco,Morocco,electronics,0
U53120,0,5,23.85,0.15,0,3,3,0,1,0.21,0,0,1109.1,136.4,0,0,0,debit_card,Tunisia,Tunisia,sports,1
U50966,3,5,32.13,-0.8,0,4,3,1,0,0.11,0,0,1107.9,49.3,0,0,0,debit_card,Egypt,Egypt,electronics,0
U54944,1,1,41.1,2.54,0,1,3,0,1,0.26,1,0,1328.0,506.9,0,0,0,credit_card,Egypt,Egypt,fashion,0
U55203,2,5,224.49,-0.0,0,1,2,0,0,0.29,1,0,200.9,442.2,1,0,0,credit_card,Tunisia,Tunisia,beauty,0
U53432,1,2,147.71,-0.02,0,1,4,0,2,0.58,0,0,1219.5,55.4,0,0,1,credit_card,Algeria,Algeria,fashion,0
U50688,2,2,359.38,-0.65,1,4,2,0,1,0.57,0,0,1331.9,71.9,0,0,0,bank_transfer,Algeria,Algeria,luxury,0
U54243,1,4,232.51,-0.85,0,3,5,0,0,0.27,0,0,523.7,288.8,0,0,0,apple_pay,Tunisia,Tunisia,home,0
U53701,1,3,308.76,-0.73,0,2,1,0,0,0.34,1,0,487.0,261.6,1,0,0,credit_card,Libya,Libya,beauty,0
U50341,1,3,281.11,-0.45,0,4,4,1,0,0.14,0,1,1206.4,255.2,0,0,0,google_pay,Morocco,Morocco,electronics,0
U56619,2,4,217.72,-0.88,0,3,3,0,1,0.54,0,0,236.3,559.4,0,0,1,credit_card,Tunisia,Tunisia,fashion,0
U55182,2,3,302.99,-0.74,0,2,2,1,1,0.47,0,0,988.6,267.0,0,0,0,credit_card,Algeria,Egypt,electronics,0
U51724,0,3,226.99,-0.93,0,1,4,0,1,0.21,0,0,918.3,172.2,0,0,0,credit_card,Algeria,Algeria,home,0
U55479,1,3,166.47,-0.45,0,2,2,0,0,0.06,0,0,1220.4,360.3,0,0,0,paypal,Libya,Libya,home,0
U56704,0,3,185.61,-0.45,0,3,1,0,1,0.3,1,0,1102.9,537.6,0,0,0,bank_transfer,Algeria,Algeria,fashion,0
U54422,1,6,338.63,-0.73,0,3,2,0,1,0.1,0,0,1471.4,456.7,1,0,0,google_pay,Morocco,Egypt,home,0
U51792,0,0,234.04,-0.67,0,5,2,1,0,0.32,0,0,137.7,594.3,0,0,0,paypal,Libya,Libya,groceries,0
U51759,0,0,163.37,-0.35,0,2,4,0,0,0.25,0,0,1174.6,214.7,0,1,0,debit_card,Egypt,Egypt,electronics,0
U53212,0,2,88.3,6.73,0,2,3,0,0,0.21,0,0,1300.2,82.8,0,0,0,apple_pay,Libya,Libya,fashion,0
U50989,0,3,208.24,-0.44,0,2,1,0,0,0.1,0,0,1432.7,568.7,0,0,0,credit_card,Algeria,Algeria,electronics,0
U52262,1,3,115.91,0.44,0,3,5,0,0,0.35,0,0,685.2,505.0,0,0,1,credit_card,Egypt,Egypt,fashion,0
U52482,1,3,383.12,-0.93,1,2,2,0,0,0.38,0,0,547.6,241.9,0,0,0,google_pay,Algeria,Algeria,electronics,0
U50951,1,4,206.57,-0.56,0,3,1,1,0,0.5,1,0,1206.4,193.8,1,0,0,google_pay,Tunisia,Tunisia,sports,0
U50722,2,2,23.4,-0.92,0,2,4,1,0,0.27,0,0,941.6,423.7,0,0,0,debit_card,Algeria,Algeria,electronics,0
U53389,2,3,55.29,-0.91,0,1,2,0,0,0.46,1,0,696.1,247.8,0,0,0,paypal,Libya,Libya,electronics,0
U52079,3,5,128.04,-0.63,0,5,3,0,0,0.23,1,0,1348.8,156.6,0,0,0,apple_pay,Morocco,Morocco,beauty,0
U52717,4,7,55.02,0.36,0,4,4,1,1,0.26,0,0,881.5,15.1,0,0,0,credit_card,Algeria,Algeria,gift_cards,0
U52332,1,5,359.71,-0.71,0,6,1,0,0,0.5,0,0,840.6,376.2,0,0,0,debit_card,Libya,Libya,luxury,0
U53376,0,4,344.65,-0.24,0,4,3,0,0,0.2,0,0,664.6,432.2,0,0,1,debit_card,Tunisia,Tunisia,beauty,0
U54524,1,5,388.93,-0.54,0,3,4,1,0,0.37,2,0,116.9,551.3,1,0,0,google_pay,Tunisia,Tunisia,fashion,0
U51500,0,1,288.46,-0.85,0,2,2,0,0,0.47,0,0,1505.4,120.8,0,1,0,credit_card,Morocco,Morocco,fashion,0
U50285,1,3,265.28,-0.38,0,3,2,1,0,0.49,0,0,636.7,472.8,0,0,0,credit_card,Morocco,Morocco,luxury,0
U57311,2,6,370.93,-0.74,0,3,2,1,0,0.34,0,0,802.7,28.1,1,0,0,debit_card,Morocco,Morocco,electronics,1
U53495,0,1,379.63,-0.52,0,1,2,0,1,0.25,0,0,239.0,125.7,0,0,0,paypal,Algeria,Algeria,fashion,0
U57186,0,1,353.45,-0.82,0,3,1,0,1,0.13,1,0,1116.3,556.8,0,0,0,credit_card,Tunisia,Tunisia,electronics,0
U52065,1,2,347.36,-0.96,0,4,2,0,0,0.13,0,0,1082.3,164.7,0,0,0,debit_card,Libya,Libya,electronics,0
U50768,1,1,275.25,-0.58,0,3,1,1,0,0.2,0,0,568.6,352.4,0,0,0,credit_card,Morocco,Morocco,electronics,0
U56733,1,4,20.61,3.57,0,4,1,0,0,0.33,0,0,663.9,352.2,0,0,0,credit_card,Egypt,Egypt,fashion,1
U55490,1,3,183.22,1.01,0,2,3,0,0,0.43,0,0,1356.0,206.8,0,0,0,paypal,Libya,Libya,electronics,0
U57342,1,3,261.55,-0.92,0,1,6,0,0,0.23,0,0,975.7,307.4,0,0,0,bank_transfer,Egypt,Egypt,fashion,0
U53057,1,2,227.91,-0.44,0,2,1,1,1,0.34,0,0,472.7,200.4,0,0,0,debit_card,Tunisia,Tunisia,electronics,0
U54289,1,4,332.03,-0.77,0,1,2,0,1,0.31,0,0,1027.8,351.3,0,0,0,credit_card,Morocco,Morocco,electronics,0
U56645,0,1,331.18,-0.82,0,6,3,0,0,0.48,0,1,1578.7,117.7,0,0,0,apple_pay,Egypt,Egypt,sports,0
U55083,0,2,247.5,-0.23,0,2,3,0,1,0.25,1,1,1794.1,579.4,0,0,0,credit_card,Libya,Egypt,groceries,0
U55232,2,5,28.36,5.84,0,3,3,0,0,0.15,1,0,190.3,317.7,1,0,0,bank_transfer,Tunisia,Libya,beauty,0
U52161,0,2,160.35,-0.06,0,3,2,1,0,0.12,0,0,822.5,257.0,0,0,0,credit_card,Tunisia,Tunisia,electronics,0
U53293,0,3,106.95,-0.89,0,1,3,0,0,0.27,0,0,821.0,102.1,0,0,0,debit_card,Tunisia,Tunisia,home,0
U55797,0,0,148.74,-0.65,0,2,6,0,0,0.25,0,0,1700.6,343.3,0,0,0,credit_card,Libya,Libya,groceries,0
U50946,0,2,254.57,-0.97,1,2,1,0,0,0.21,1,0,1658.9,82.2,1,1,0,credit_card,Tunisia,Tunisia,electronics,1
U54926,2,4,45.26,0.11,0,2,2,0,0,0.16,0,1,825.2,422.3,0,0,0,bank_transfer,Tunisia,Libya,fashion,0
U57811,1,2,28.45,3.29,0,2,2,0,0,0.26,0,0,504.7,382.4,0,0,0,paypal,Egypt,Egypt,home,0
U56016,1,3,186.01,-0.53,0,2,3,0,1,0.41,0,0,1171.4,331.0,0,1,0,credit_card,Tunisia,Libya,fashion,0
U53335,4,5,321.56,-0.55,0,1,2,0,0,0.38,0,0,243.4,242.0,0,0,0,paypal,Morocco,Libya,groceries,0
U57068,1,5,31.67,1.98,0,2,5,0,2,0.35,0,0,390.1,278.2,0,0,0,credit_card,Egypt,Egypt,home,0
U54150,2,2,342.64,-0.71,0,4,2,0,0,0.45,0,0,1485.0,318.9,0,0,0,credit_card,Morocco,Morocco,fashion,0
U57810,1,1,165.87,-0.48,0,5,2,1,1,0.36,0,0,1512.6,136.9,0,0,0,credit_card,Tunisia,Tunisia,fashion,0
U54895,4,7,64.93,-0.16,0,3,2,0,0,0.13,0,0,1631.3,188.9,0,0,0,credit_card,Egypt,Egypt,fashion,0
U54873,4,5,235.65,-0.7,0,2,2,0,0,0.09,0,0,1349.7,511.7,0,0,0,debit_card,Morocco,Morocco,home,0
U51481,3,6,381.9,-0.96,1,6,5,0,1,0.53,0,0,325.4,45.2,0,0,0,credit_card,Libya,Libya,home,0
U51901,0,1,226.15,-0.05,0,3,2,0,0,0.45,0,0,546.1,478.6,0,0,0,debit_card,Libya,Libya,home,0
U56305,1,3,280.92,-0.06,1,4,2,0,0,0.29,0,1,849.4,229.0,0,0,0,google_pay,Egypt,Egypt,electronics,0
U53451,0,1,330.24,-0.47,0,3,3,0,1,0.18,0,0,595.9,242.9,0,0,0,credit_card,Morocco,Morocco,beauty,0
U54064,0,3,323.75,-0.67,0,2,3,0,0,0.46,1,0,975.4,228.0,1,0,0,bank_transfer,Egypt,Egypt,electronics,0
U56230,1,1,47.79,1.09,0,3,2,0,0,0.07,0,0,197.9,362.0,0,0,0,debit_card,Egypt,Egypt,electronics,0
U50054,1,3,301.58,-0.74,0,4,4,0,1,0.36,0,0,1715.2,277.7,0,0,0,credit_card,Tunisia,Tunisia,beauty,1
U57643,4,5,380.79,-0.91,1,2,4,1,0,0.07,1,0,1763.6,263.7,0,0,0,credit_card,Egypt,Egypt,fashion,1
U51823,2,6,286.25,-0.79,0,3,2,0,0,0.57,0,0,159.8,76.6,0,0,0,debit_card,Tunisia,Tunisia,home,0
U55297,0,1,337.85,0.63,0,2,3,0,0,0.38,0,0,101.5,565.7,0,0,0,credit_card,Tunisia,Tunisia,fashion,0
U53462,1,5,204.51,-0.9,0,3,3,1,0,0.37,1,1,892.3,472.6,1,0,0,credit_card,Algeria,Algeria,electronics,0
U57516,1,6,141.25,-0.33,0,3,2,0,0,0.25,0,0,283.9,291.1,0,0,0,apple_pay,Egypt,Egypt,luxury,0
U53079,1,4,276.97,-0.13,0,1,2,0,0,0.12,0,0,275.5,99.5,1,0,0,apple_pay,Libya,Libya,home,0
U50832,0,0,207.04,-0.65,0,1,4,0,0,0.37,0,0,680.7,561.0,0,0,0,credit_card,Algeria,Algeria,home,0
U54408,1,4,360.21,-0.69,0,1,4,0,1,0.4,0,0,1726.3,110.8,1,0,0,paypal,Libya,Libya,luxury,0
U52806,3,3,390.27,-0.46,0,3,2,0,0,0.5,0,1,1688.1,96.8,0,0,0,credit_card,Algeria,Algeria,gift_cards,0
U55954,1,2,331.52,-0.71,0,2,2,0,1,0.18,0,0,1672.3,114.4,0,0,0,credit_card,Tunisia,Egypt,electronics,0
U56103,0,4,397.22,-0.6,0,2,3,0,1,0.35,0,1,327.9,59.7,0,0,0,credit_card,Libya,Libya,fashion,0
U56102,1,3,152.38,-0.66,0,1,2,0,0,0.03,0,0,180.5,103.2,1,0,0,apple_pay,Morocco,Morocco,beauty,0
U52490,0,1,360.39,-0.56,0,2,2,1,0,0.22,0,0,225.0,387.7,0,0,0,credit_card,Algeria,Algeria,luxury,0
U55886,2,3,145.37,-0.96,0,2,4,0,1,0.17,0,0,1074.5,130.1,0,0,0,paypal,Tunisia,Egypt,home,0
U50327,0,0,64.85,-0.68,0,1,3,0,1,0.3,0,2,630.3,269.8,0,0,0,apple_pay,Tunisia,Tunisia,gift_cards,0
U57221,1,4,256.12,-0.52,0,4,3,0,0,0.21,0,0,1579.3,330.8,0,0,0,paypal,Egypt,Egypt,beauty,0
U56904,1,2,192.9,-0.63,0,2,3,0,0,0.32,1,0,1196.2,413.2,0,0,0,debit_card,Tunisia,Tunisia,electronics,0
U53310,2,4,370.25,-0.43,0,3,3,1,0,0.33,0,0,1796.7,108.4,0,0,0,debit_card,Morocco,Morocco,home,0
U53300,2,6,207.03,-0.75,0,2,2,0,0,0.1,0,0,1637.8,313.3,0,0,0,paypal,Egypt,Egypt,gift_cards,0
U56722,1,2,372.5,-0.53,0,3,2,0,0,0.46,0,0,1040.1,578.7,0,1,0,debit_card,Libya,Morocco,electronics,0
U57218,0,1,49.88,-0.63,1,2,2,0,0,0.04,0,0,1501.5,271.1,0,0,0,debit_card,Tunisia,Tunisia,luxury,0
U57776,2,6,335.59,-0.05,0,3,6,1,0,0.17,0,0,313.7,375.0,0,0,0,apple_pay,Algeria,Algeria,fashion,0
U53675,1,2,308.46,-0.79,0,2,4,0,0,0.34,1,0,1552.6,590.9,0,0,0,debit_card,Libya,Libya,luxury,0
U53054,3,8,293.59,-0.89,0,2,3,0,1,0.13,1,0,1297.1,270.4,0,0,0,debit_card,Egypt,Egypt,beauty,0
U55383,2,5,154.95,0.2,0,2,3,0,1,0.16,1,0,715.5,284.0,0,0,0,paypal,Algeria,Egypt,fashion,0
U57585,0,2,317.83,0.12,0,5,2,0,1,0.19,1,0,1458.4,445.9,1,0,0,paypal,Libya,Libya,luxury,0
U57970,1,1,203.65,0.47,1,4,4,1,0,0.24,1,0,1193.2,219.6,0,0,0,debit_card,Egypt,Algeria,electronics,0
U52143,0,2,291.78,-0.89,0,3,4,0,0,0.14,0,0,183.9,109.4,0,1,0,credit_card,Tunisia,Tunisia,groceries,0
U55207,0,3,229.85,-0.42,0,2,7,0,0,0.36,1,0,1762.7,68.0,1,0,0,google_pay,Egypt,Egypt,home,0
U57245,2,5,79.83,0.19,0,2,2,0,0,0.4,0,0,510.0,447.9,0,0,0,paypal,Algeria,Algeria,fashion,0
U51311,2,3,44.53,2.43,0,5,3,1,0,0.37,1,0,998.6,298.3,0,0,0,credit_card,Algeria,Algeria,home,0
U53191,0,2,159.15,-0.49,0,5,2,0,1,0.48,1,0,1568.6,196.0,1,0,0,credit_card,Egypt,Egypt,groceries,0
U56957,3,3,374.46,-0.79,0,4,4,0,0,0.31,0,0,541.0,76.4,0,0,0,credit_card,Algeria,Algeria,electronics,0
U52538,0,1,221.3,0.16,0,2,4,0,0,0.23,0,0,438.7,563.6,0,0,0,debit_card,Algeria,Algeria,fashion,0
U53983,2,6,324.83,-0.24,1,2,1,0,0,0.27,0,0,1012.9,74.8,0,0,0,bank_transfer,Morocco,Morocco,fashion,0
U54547,0,3,238.86,-0.22,0,3,4,0,0,0.52,0,0,652.8,592.4,1,0,0,bank_transfer,Algeria,Algeria,groceries,0
U55619,2,3,384.0,-0.62,0,2,4,1,0,0.11,0,0,1254.6,368.8,1,0,0,debit_card,Tunisia,Tunisia,luxury,0
U50164,2,3,160.39,-0.15,0,1,4,0,0,0.15,0,0,599.6,496.6,0,0,0,credit_card,Egypt,Egypt,luxury,0
U54277,3,3,41.68,-0.81,0,1,4,0,0,0.58,0,0,1781.0,238.5,0,0,0,paypal,Tunisia,Tunisia,fashion,0
U56612,0,3,316.65,-0.47,0,5,2,0,0,0.17,1,1,530.6,125.9,0,0,0,debit_card,Morocco,Algeria,home,0
U55005,0,1,288.07,-0.57,1,4,4,0,1,0.31,0,0,1158.2,105.1,0,0,0,credit_card,Egypt,Egypt,luxury,0
U56878,3,4,220.46,-0.8,0,4,1,1,0,0.1,0,0,510.5,476.9,1,0,0,credit_card,Egypt,Egypt,electronics,0
U50822,2,3,144.03,0.43,0,2,1,0,0,0.3,0,0,846.7,211.5,0,0,0,credit_card,Libya,Libya,groceries,0
U50943,2,3,91.54,1.33,0,9,5,0,0,0.19,0,0,545.6,187.9,0,0,0,paypal,Morocco,Libya,home,0
U56097,2,2,203.26,0.59,0,4,2,0,1,0.13,0,0,766.1,329.2,0,0,0,credit_card,Tunisia,Tunisia,electronics,0
U56150,1,2,273.16,-0.76,0,2,2,0,0,0.1,0,0,1148.5,346.9,0,0,0,google_pay,Algeria,Algeria,sports,0
U54425,3,5,239.98,-0.6,0,4,5,0,1,0.11,0,0,1279.2,143.5,0,0,0,paypal,Tunisia,Tunisia,electronics,0
U50774,2,2,186.25,0.52,1,3,2,0,0,0.13,0,1,447.2,531.9,0,0,0,credit_card,Egypt,Egypt,electronics,0
U57840,3,5,225.08,-0.79,0,4,4,0,0,0.64,0,0,1621.5,560.7,0,0,0,debit_card,Tunisia,Tunisia,home,0
U52198,1,3,61.02,2.1,0,2,4,0,0,0.41,0,0,600.4,144.1,0,0,0,apple_pay,Libya,Libya,fashion,0
U53156,1,1,284.42,1.03,0,3,3,0,0,0.39,0,0,139.5,394.0,1,0,0,debit_card,Libya,Libya,electronics,0
U54242,0,4,299.02,-0.57,0,3,2,1,0,0.32,0,0,1706.0,240.7,0,0,0,credit_card,Egypt,Egypt,beauty,0
U53695,0,1,24.35,18.53,0,2,3,0,0,0.25,1,0,512.0,119.2,0,0,0,bank_transfer,Algeria,Algeria,electronics,0
U53452,0,2,122.8,-0.29,0,2,2,0,0,0.46,0,0,1794.3,250.4,0,0,0,debit_card,Algeria,Algeria,gift_cards,0
U50914,1,4,55.0,-0.63,0,3,6,0,0,0.05,0,0,998.7,438.4,0,0,0,debit_card,Morocco,Morocco,luxury,0
U55667,3,5,399.33,-0.94,0,4,5,0,0,0.08,0,0,1532.4,314.9,0,0,0,apple_pay,Algeria,Libya,fashion,0
U51308,1,2,245.47,-0.36,1,3,3,1,1,0.36,0,0,221.8,258.2,0,0,0,debit_card,Egypt,Algeria,groceries,0
U56843,1,3,196.98,-0.99,0,2,4,1,0,0.23,0,0,1006.3,245.1,0,0,0,credit_card,Egypt,Egypt,sports,0
U54177,0,3,195.94,-0.33,0,2,2,1,0,0.27,0,0,63.1,268.5,0,0,0,paypal,Libya,Libya,home,0
U50513,1,2,386.61,-0.95,1,3,5,0,1,0.38,0,0,702.2,210.2,0,0,0,credit_card,Tunisia,Tunisia,sports,0
U51920,2,3,270.75,0.84,0,3,5,0,0,0.05,0,0,102.8,40.2,1,0,0,credit_card,Libya,Libya,groceries,0
U56958,1,2,84.09,-0.74,0,3,3,0,0,0.35,0,0,848.2,526.5,0,0,0,credit_card,Libya,Libya,gift_cards,0
U56852,1,2,190.3,-0.49,1,1,4,0,0,0.39,0,0,1292.2,573.8,1,0,0,bank_transfer,Morocco,Morocco,fashion,0
U56035,2,2,314.19,-0.58,0,1,5,1,1,0.28,0,0,1583.3,434.6,0,0,0,credit_card,Tunisia,Tunisia,luxury,0
U53594,4,7,180.87,0.14,0,3,3,0,0,0.05,0,0,1207.2,135.6,0,0,0,debit_card,Tunisia,Tunisia,beauty,0
U54841,1,3,137.62,-0.46,0,3,2,1,0,0.37,0,1,1313.6,402.7,0,0,0,bank_transfer,Egypt,Egypt,electronics,0
U57166,0,2,396.66,-0.18,0,2,2,0,1,0.36,0,0,415.5,523.4,0,0,0,credit_card,Tunisia,Tunisia,electronics,0
U51409,2,2,375.54,-0.79,0,4,2,0,0,0.31,0,0,548.4,422.3,0,0,0,apple_pay,Tunisia,Tunisia,groceries,0
U54802,0,3,377.79,-0.91,0,1,2,0,0,0.43,0,0,1689.9,456.7,0,0,0,debit_card,Algeria,Algeria,fashion,0
U54566,1,1,70.04,0.53,0,2,3,0,1,0.44,0,0,318.7,190.5,0,0,0,credit_card,Tunisia,Tunisia,luxury,0
U53190,0,3,109.02,0.18,0,2,3,0,2,0.21,0,0,1783.5,474.3,0,0,0,apple_pay,Algeria,Algeria,home,0
U54491,0,2,187.99,-0.55,0,1,2,0,1,0.56,0,0,1517.7,111.7,0,0,0,credit_card,Libya,Libya,fashion,0
U51555,1,2,336.21,-0.53,0,2,3,1,0,0.48,0,0,1450.2,423.0,0,0,0,credit_card,Tunisia,Tunisia,luxury,0
U56404,0,1,299.99,-0.78,1,4,3,1,0,0.09,0,0,1460.8,140.9,0,1,0,credit_card,Tunisia,Tunisia,luxury,0
U50804,1,3,342.87,-1.0,0,2,3,0,1,0.09,0,0,689.6,368.0,0,0,0,google_pay,Egypt,Egypt,home,0
U55029,5,6,369.89,-0.9,0,1,3,0,0,0.2,1,0,1433.1,239.9,0,0,0,debit_card,Morocco,Tunisia,home,0
U51279,2,4,316.69,0.1,0,5,6,0,0,0.16,0,1,657.2,356.4,0,0,0,credit_card,Egypt,Morocco,luxury,0
U55853,0,3,119.47,0.44,0,4,2,0,0,0.27,0,0,678.4,168.7,0,0,0,bank_transfer,Morocco,Morocco,fashion,0
U55000,2,4,128.47,-0.8,1,3,4,0,1,0.16,0,0,1435.2,580.3,0,0,0,debit_card,Egypt,Egypt,beauty,0
U57393,2,2,153.95,-0.94,0,1,4,0,1,0.2,0,1,720.9,499.0,0,0,0,credit_card,Libya,Libya,electronics,0
U55172,3,4,135.17,-0.61,0,5,3,0,0,0.14,0,0,1460.1,447.3,0,0,0,credit_card,Libya,Libya,gift_cards,0
U57083,3,3,114.66,0.89,0,2,3,1,2,0.49,0,1,50.1,338.1,0,0,0,credit_card,Tunisia,Tunisia,electronics,0
U55986,2,5,305.94,-0.95,0,2,3,0,0,0.47,0,0,333.7,487.7,0,0,0,credit_card,Algeria,Morocco,electronics,0
U55619,0,4,32.92,1.8,0,2,2,1,1,0.4,0,1,1682.1,423.4,0,0,0,apple_pay,Egypt,Egypt,electronics,0
U53577,2,5,296.79,-0.87,0,4,4,0,0,0.21,0,0,1144.1,200.9,0,0,0,google_pay,Libya,Libya,electronics,0
U52901,0,0,332.95,-0.53,0,7,4,0,0,0.12,0,0,858.5,102.2,1,0,0,google_pay,Morocco,Morocco,groceries,0
U51387,0,3,45.1,-0.98,0,2,2,0,1,0.09,0,0,1056.7,275.0,1,0,0,credit_card,Morocco,Morocco,home,0
